WAVELENGTH	NORM_INTENSITY
424.8354995	0.004816887
424.948285	0.004962372
425.0610709	0.004703333
425.1738572	0.006040945
425.2866439	0.005327905
425.399431	0.006778906
425.5122184	0.005952494
425.6250063	0.003968944
425.7377947	0.006747423
425.8505834	0.005331361
425.9633726	0.006804208
426.0761622	0.007630404
426.1889522	0.00583894
426.3017427	0.00675053
426.4145336	0.006633869
426.5273249	0.006665368
426.6401167	0.006860994
426.752909	0.00717627
426.8657017	0.006974548
426.9784949	0.006069321
427.0912886	0.007144887
427.2040827	0.006551847
427.3168774	0.00700294
427.4296725	0.00643831
427.5424681	0.007655922
427.6552641	0.008623832
427.7680607	0.006236405
427.8808578	0.007772334
427.9936554	0.006974548
428.1064535	0.00916311
428.2192521	0.007286834
428.3320512	0.007914247
428.4448509	0.007513959
428.557651	0.008708977
428.6704517	0.007542351
428.783253	0.008368381
428.8960548	0.007286834
429.0088571	0.007829086
429.12166	0.008138548
429.2344634	0.007658796
429.3472674	0.007968208
429.460072	0.007289808
429.5728771	0.008252119
429.6856828	0.008822514
429.7984891	0.00745719
429.9112959	0.007091126
430.0241033	0.008564405
430.1369114	0.007602028
430.24972	0.009927137
430.3625292	0.008453526
430.475339	0.006577083
430.5881495	0.010951267
430.7009605	0.007570744
430.8137721	0.008623832
430.9265844	0.007570744
431.0393973	0.01066744
431.1522109	0.011176315
431.265025	0.007573635
431.3778398	0.008110155
431.4906553	0.008680601
431.6034714	0.008677959
431.7162881	0.009872694
431.8291055	0.008734744
431.9419236	0.010497134
432.0547423	0.008905084
432.1675617	0.010440365
432.2803817	0.010835636
432.3932025	0.009588867
432.5060239	0.010296209
432.618846	0.010184914
432.7316688	0.011914459
432.8444923	0.009191503
432.9573165	0.011289869
433.0701414	0.011348632
433.182967	0.009416119
433.2957934	0.011490562
433.4086204	0.008677959
433.5214482	0.011632476
433.6342767	0.009870352
433.7471059	0.010326828
433.8599358	0.010012315
433.9727665	0.011689244
434.085598	0.012198369
434.1984302	0.011093181
434.3112631	0.011800904
434.4240968	0.012171754
434.5369313	0.011062745
434.6497665	0.011178342
434.7626025	0.010381387
434.8754393	0.011178342
434.9882769	0.011545387
435.1011152	0.011064805
435.2139543	0.010807244
435.3267943	0.012086609
435.439635	0.014270852
435.5524765	0.013590922
435.6653188	0.010920798
435.778162	0.011774389
435.8910059	0.012198369
436.0038507	0.012852962
436.1166963	0.011318262
436.2295427	0.012313667
436.34239	0.012084798
436.4552381	0.013221951
436.568087	0.012936512
436.6809368	0.014442437
436.7937874	0.010892405
436.9066389	0.013534154
437.0194913	0.010069084
437.1323445	0.012711048
437.2451986	0.011829297
437.3580535	0.011490562
437.4709093	0.010835636
437.5837661	0.013449009
437.6966237	0.012397101
437.8094822	0.013846373
437.9223415	0.013220405
438.0352018	0.012483973
438.148063	0.012794565
438.2609251	0.012171754
438.3737881	0.012198369
438.486652	0.014385668
438.5995169	0.011857673
438.7123826	0.012143378
438.8252493	0.012482262
438.938117	0.011973071
439.0509856	0.012766172
439.1638551	0.012994876
439.2767255	0.011687334
439.389597	0.014811409
439.5024693	0.013703048
439.6153427	0.012966499
439.728217	0.012822941
439.8410923	0.013534154
439.9539685	0.013589494
440.0668457	0.013903142
440.1797239	0.01344753
440.2926031	0.016003519
440.4054833	0.01344753
440.5183645	0.014584351
440.6312467	0.013986958
440.7441299	0.015776444
440.8570141	0.014696708
440.9698993	0.01339224
441.0827855	0.013475923
441.1956728	0.014641119
441.3085611	0.014753494
441.4214504	0.013903142
441.5343408	0.014327637
441.6472322	0.016684728
441.7601246	0.01506578
441.8730181	0.015095253
441.9859126	0.016059441
442.0988082	0.014300507
442.2117049	0.01373144
442.3246026	0.014357276
442.4375015	0.016854369
442.5504013	0.015180397
442.6633023	0.016712423
442.7762043	0.015095253
442.8891075	0.016854369
443.0020117	0.016088664
443.114917	0.017308619
443.2278235	0.015265559
443.340731	0.017961601
443.4536397	0.016344115
443.5665494	0.016769208
443.6794603	0.017706532
443.7923723	0.015747155
443.9052855	0.017422688
444.0181998	0.01552003
444.1311152	0.016684728
444.2440317	0.015747155
444.3569494	0.015918374
444.4698683	0.015747155
444.5827883	0.018643175
444.6957095	0.015661976
444.8086318	0.015549386
444.9215553	0.017762869
445.03448	0.017820053
445.1474059	0.018046762
445.2603329	0.018728336
445.3732611	0.017450566
445.4861905	0.016798248
445.5991212	0.017109887
445.712053	0.01657119
445.824986	0.017308619
445.9379202	0.016117057
446.0508557	0.016769208
446.1637923	0.021680211
446.2767302	0.017478958
446.3896693	0.018870249
446.5026097	0.017223441
446.6155512	0.018955394
446.7284941	0.018103547
446.8414381	0.019664979
446.9543834	0.018273887
447.06733	0.019040539
447.1802778	0.01739378
447.2932269	0.019012163
447.4061772	0.016201388
447.5191289	0.020289418
447.6320818	0.021623941
447.7450359	0.018898626
447.8579914	0.018330672
447.9709482	0.018671567
448.0839062	0.020204423
448.1968655	0.019636603
448.3098262	0.019437887
448.4227881	0.019863661
448.5357514	0.019494672
448.648716	0.019409528
448.7616819	0.018983637
448.8746491	0.020630014
448.9876176	0.018330672
449.1005875	0.020828696
449.2135587	0.019920529
449.3265313	0.02023265
449.4395052	0.019068815
449.5524804	0.019636603
449.6654571	0.018671351
449.778435	0.020005575
449.8914144	0.02108453
450.0043951	0.020488101
